"subscription_id","user_id","plan","start_date","end_date","status"
17856,17856,free,2025-03-24 00:00:00.000,,active
17857,17857,free,2025-07-19 00:00:00.000,,active
17858,17858,free,2025-09-17 20:36:02.908,,active
17859,17859,monthly,2025-09-17 20:36:02.908,,active
17860,17860,free,2025-09-17 20:36:02.908,,active
17861,17861,monthly,2025-03-19 00:00:00.000,,active
17862,17862,free,2022-06-29 00:00:00.000,,active
17863,17863,monthly,2025-09-17 20:36:02.908,,active
17864,17864,monthly,2024-07-30 00:00:00.000,,active
17865,17865,free,2023-07-25 00:00:00.000,,active
17866,17866,monthly,2024-06-13 00:00:00.000,2024-12-10 00:00:00.000,expired
17867,17867,monthly,2025-06-04 00:00:00.000,,active
17868,17868,annual,2025-04-27 00:00:00.000,,active
17869,17869,free,2025-09-17 20:36:02.908,,active
17870,17870,free,2024-11-18 00:00:00.000,,active
17871,17871,free,2025-06-25 00:00:00.000,,active
17872,17872,free,2024-10-18 00:00:00.000,,active
17873,17873,free,2025-01-24 00:00:00.000,,active
17874,17874,free,2022-11-28 00:00:00.000,,active
17875,17875,free,2024-08-17 00:00:00.000,,active
17876,17876,monthly,2025-05-03 00:00:00.000,,active
17877,17877,free,2022-08-31 00:00:00.000,,active
17878,17878,free,2024-04-30 00:00:00.000,,active
17879,17879,free,2022-10-12 00:00:00.000,,active
17880,17880,free,2024-09-20 00:00:00.000,,active
17881,17881,monthly,2025-09-17 20:36:02.908,2025-12-16 20:36:02.908,canceled
17882,17882,free,2024-02-06 00:00:00.000,,active
17883,17883,free,2023-02-01 00:00:00.000,,active
17884,17884,free,2025-04-06 00:00:00.000,,active
17885,17885,free,2025-09-17 20:36:02.908,,active
17886,17886,free,2025-09-17 20:36:02.908,,active
17887,17887,monthly,2025-09-17 20:36:02.908,,active
17888,17888,monthly,2023-06-13 00:00:00.000,2024-01-09 00:00:00.000,expired
17889,17889,annual,2022-05-25 00:00:00.000,,active
17890,17890,monthly,2025-04-21 00:00:00.000,2026-01-16 00:00:00.000,canceled
17891,17891,free,2025-07-15 00:00:00.000,,active
17892,17892,monthly,2024-12-18 00:00:00.000,,active
17893,17893,monthly,2023-12-28 00:00:00.000,,active
17894,17894,monthly,2023-03-18 00:00:00.000,,active
17895,17895,monthly,2025-09-17 20:36:02.908,,active
17896,17896,free,2022-10-16 00:00:00.000,,active
17897,17897,monthly,2022-03-02 00:00:00.000,2023-01-26 00:00:00.000,expired
17898,17898,free,2024-10-17 00:00:00.000,,active
17899,17899,free,2024-03-23 00:00:00.000,,active
17900,17900,annual,2024-10-22 00:00:00.000,,active
17901,17901,monthly,2025-07-25 00:00:00.000,,active
17902,17902,free,2024-11-15 00:00:00.000,,active
17903,17903,free,2024-09-27 00:00:00.000,,active
17904,17904,free,2023-06-16 00:00:00.000,,active
17905,17905,free,2024-08-26 00:00:00.000,,active
17906,17906,annual,2024-07-18 00:00:00.000,2025-05-26 00:00:00.000,expired
17907,17907,free,2024-09-12 00:00:00.000,,active
17908,17908,free,2022-05-29 00:00:00.000,,active
17909,17909,free,2025-04-20 00:00:00.000,,active
17910,17910,monthly,2025-09-17 20:36:02.908,,active
17911,17911,free,2025-05-01 00:00:00.000,,active
17912,17912,monthly,2025-08-13 00:00:00.000,2026-06-09 00:00:00.000,canceled
17913,17913,free,2022-04-26 00:00:00.000,,active
17914,17914,monthly,2025-09-17 20:36:02.908,,active
17915,17915,free,2023-08-30 00:00:00.000,,active
17916,17916,monthly,2025-09-17 20:36:02.908,,active
17917,17917,monthly,2023-02-20 00:00:00.000,,active
17918,17918,free,2023-08-16 00:00:00.000,,active
17919,17919,monthly,2024-03-17 00:00:00.000,,active
17920,17920,annual,2024-02-22 00:00:00.000,,active
17921,17921,annual,2024-02-06 00:00:00.000,,active
17922,17922,free,2025-05-29 00:00:00.000,,active
17923,17923,monthly,2025-06-23 00:00:00.000,2026-04-19 00:00:00.000,canceled
17924,17924,monthly,2023-09-10 00:00:00.000,2024-07-06 00:00:00.000,expired
17925,17925,annual,2023-08-30 00:00:00.000,,active
17926,17926,monthly,2025-06-26 00:00:00.000,2025-08-25 00:00:00.000,expired
17927,17927,free,2024-08-05 00:00:00.000,,active
17928,17928,free,2025-09-17 20:36:02.908,,active
17929,17929,free,2025-04-03 00:00:00.000,,active
17930,17930,free,2024-06-10 00:00:00.000,,active
17931,17931,free,2024-12-01 00:00:00.000,,active
17932,17932,free,2025-03-16 00:00:00.000,,active
17933,17933,free,2025-02-28 00:00:00.000,,active
17934,17934,monthly,2023-01-21 00:00:00.000,,active
17935,17935,free,2024-01-15 00:00:00.000,,active
17936,17936,free,2023-10-12 00:00:00.000,,active
17937,17937,annual,2023-03-03 00:00:00.000,,active
17938,17938,monthly,2023-08-19 00:00:00.000,,active
17939,17939,free,2024-04-27 00:00:00.000,,active
17940,17940,free,2025-03-17 00:00:00.000,,active
17941,17941,free,2025-09-17 20:36:02.908,,active
17942,17942,free,2024-03-22 00:00:00.000,,active
17943,17943,monthly,2024-07-05 00:00:00.000,,active
17944,17944,free,2024-09-14 00:00:00.000,,active
17945,17945,free,2025-06-14 00:00:00.000,,active
17946,17946,free,2022-03-19 00:00:00.000,,active
17947,17947,free,2025-05-03 00:00:00.000,,active
17948,17948,monthly,2024-04-24 00:00:00.000,,active
17949,17949,annual,2025-09-17 20:36:02.908,,active
17950,17950,free,2025-05-27 00:00:00.000,,active
17951,17951,free,2025-09-08 00:00:00.000,,active
17952,17952,free,2025-01-01 00:00:00.000,,active
17953,17953,annual,2024-01-10 00:00:00.000,,active
17954,17954,free,2025-04-06 00:00:00.000,,active
17955,17955,free,2024-09-05 00:00:00.000,,active
17956,17956,annual,2025-09-17 20:36:02.908,,active
17957,17957,free,2025-09-17 20:36:02.908,,active
17958,17958,free,2024-02-28 00:00:00.000,,active
17959,17959,annual,2025-09-17 20:36:02.908,,active
17960,17960,annual,2023-02-25 00:00:00.000,,active
17961,17961,free,2025-05-10 00:00:00.000,,active
17962,17962,annual,2025-07-04 00:00:00.000,,active
17963,17963,free,2023-06-12 00:00:00.000,,active
17964,17964,annual,2025-04-09 00:00:00.000,,active
17965,17965,free,2024-09-19 00:00:00.000,,active
17966,17966,free,2025-09-17 20:36:02.908,,active
17967,17967,annual,2025-04-24 00:00:00.000,,active
17968,17968,free,2023-08-29 00:00:00.000,,active
17969,17969,free,2025-04-21 00:00:00.000,,active
17970,17970,monthly,2024-01-07 00:00:00.000,,active
17971,17971,free,2025-07-04 00:00:00.000,,active
17972,17972,free,2025-09-08 00:00:00.000,,active
17973,17973,monthly,2025-09-17 20:36:02.908,,active
17974,17974,free,2025-05-02 00:00:00.000,,active
17975,17975,free,2024-11-13 00:00:00.000,,active
17976,17976,annual,2025-02-23 00:00:00.000,,active
17977,17977,monthly,2024-12-22 00:00:00.000,,active
17978,17978,free,2025-08-26 00:00:00.000,,active
17979,17979,annual,2025-07-23 00:00:00.000,,active
17980,17980,free,2024-02-01 00:00:00.000,,active
17981,17981,free,2025-09-17 20:36:02.908,,active
17982,17982,free,2025-07-06 00:00:00.000,,active
17983,17983,annual,2023-07-29 00:00:00.000,,active
17984,17984,annual,2025-09-17 20:36:02.908,,active
17985,17985,free,2025-06-11 00:00:00.000,,active
17986,17986,free,2023-08-18 00:00:00.000,,active
17987,17987,monthly,2025-02-05 00:00:00.000,,active
17988,17988,annual,2025-08-03 00:00:00.000,,active
17989,17989,free,2025-09-17 20:36:02.908,,active
17990,17990,monthly,2024-04-19 00:00:00.000,,active
17991,17991,monthly,2023-12-04 00:00:00.000,,active
17992,17992,free,2023-10-19 00:00:00.000,,active
17993,17993,free,2023-05-21 00:00:00.000,,active
17994,17994,free,2025-09-17 20:36:02.908,,active
17995,17995,free,2023-10-19 00:00:00.000,,active
17996,17996,free,2024-10-08 00:00:00.000,,active
17997,17997,free,2025-09-17 20:36:02.908,,active
17998,17998,monthly,2024-11-05 00:00:00.000,,active
17999,17999,free,2024-04-08 00:00:00.000,,active
18000,18000,annual,2025-07-11 00:00:00.000,2026-01-29 00:00:00.000,canceled
18001,18001,monthly,2025-04-23 00:00:00.000,2025-06-22 00:00:00.000,expired
18002,18002,annual,2025-09-17 20:36:02.908,,active
18003,18003,free,2023-04-03 00:00:00.000,,active
18004,18004,monthly,2025-01-09 00:00:00.000,,active
18005,18005,free,2022-08-19 00:00:00.000,,active
18006,18006,monthly,2022-04-03 00:00:00.000,2022-09-30 00:00:00.000,expired
18007,18007,free,2025-05-16 00:00:00.000,,active
18008,18008,free,2023-05-17 00:00:00.000,,active
18009,18009,monthly,2025-03-05 00:00:00.000,,active
18010,18010,free,2023-10-08 00:00:00.000,,active
18011,18011,free,2024-03-09 00:00:00.000,,active
18012,18012,free,2022-05-15 00:00:00.000,,active
18013,18013,monthly,2025-09-14 00:00:00.000,,active
18014,18014,monthly,2025-05-28 00:00:00.000,,active
18015,18015,monthly,2023-06-25 00:00:00.000,,active
18016,18016,monthly,2025-09-17 20:36:02.908,2025-11-16 20:36:02.908,canceled
18017,18017,free,2024-02-06 00:00:00.000,,active
18018,18018,free,2023-07-19 00:00:00.000,,active
18019,18019,monthly,2024-08-02 00:00:00.000,,active
18020,18020,free,2025-09-17 20:36:02.908,,active
18021,18021,free,2023-02-23 00:00:00.000,,active
18022,18022,free,2025-05-15 00:00:00.000,,active
18023,18023,free,2025-07-20 00:00:00.000,,active
18024,18024,free,2022-08-27 00:00:00.000,,active
18025,18025,annual,2023-04-01 00:00:00.000,,active
18026,18026,free,2025-01-05 00:00:00.000,,active
18027,18027,free,2025-09-17 20:36:02.908,,active
18028,18028,monthly,2025-05-05 00:00:00.000,,active
18029,18029,free,2023-10-27 00:00:00.000,,active
18030,18030,annual,2025-03-24 00:00:00.000,,active
18031,18031,free,2022-12-05 00:00:00.000,,active
18032,18032,free,2024-09-27 00:00:00.000,,active
18033,18033,free,2024-08-08 00:00:00.000,,active
18034,18034,monthly,2025-05-03 00:00:00.000,,active
18035,18035,free,2024-03-04 00:00:00.000,,active
18036,18036,monthly,2023-08-23 00:00:00.000,,active
18037,18037,free,2025-09-17 20:36:02.908,,active
18038,18038,free,2025-02-25 00:00:00.000,,active
18039,18039,monthly,2024-12-22 00:00:00.000,,active
18040,18040,free,2023-11-27 00:00:00.000,,active
18041,18041,monthly,2023-10-21 00:00:00.000,,active
18042,18042,monthly,2024-07-28 00:00:00.000,,active
18043,18043,monthly,2025-09-17 20:36:02.908,,active
18044,18044,free,2025-09-17 20:36:02.908,,active
18045,18045,annual,2024-09-21 00:00:00.000,,active
18046,18046,monthly,2022-06-26 00:00:00.000,,active
18047,18047,free,2025-02-15 00:00:00.000,,active
18048,18048,free,2025-07-16 00:00:00.000,,active
18049,18049,free,2024-12-29 00:00:00.000,,active
18050,18050,free,2024-02-08 00:00:00.000,,active
18051,18051,free,2024-05-29 00:00:00.000,,active
18052,18052,free,2024-10-20 00:00:00.000,,active
18053,18053,free,2023-06-20 00:00:00.000,,active
18054,18054,monthly,2025-07-13 00:00:00.000,,active
18055,18055,monthly,2025-09-17 20:36:02.908,,active
18056,18056,free,2022-04-17 00:00:00.000,,active
18057,18057,free,2024-05-06 00:00:00.000,,active
18058,18058,free,2023-09-01 00:00:00.000,,active
18059,18059,free,2025-02-04 00:00:00.000,,active
18060,18060,free,2024-08-02 00:00:00.000,,active
18061,18061,monthly,2025-07-15 00:00:00.000,,active
18062,18062,free,2024-07-27 00:00:00.000,,active
18063,18063,free,2025-03-25 00:00:00.000,,active
18064,18064,free,2024-12-17 00:00:00.000,,active
18065,18065,monthly,2025-08-22 00:00:00.000,,active
18066,18066,monthly,2025-09-17 20:36:02.908,,active
18067,18067,free,2022-09-29 00:00:00.000,,active
18068,18068,monthly,2024-07-16 00:00:00.000,2025-03-13 00:00:00.000,expired
18069,18069,free,2024-11-28 00:00:00.000,,active
18070,18070,annual,2024-07-13 00:00:00.000,,active
18071,18071,free,2023-06-29 00:00:00.000,,active
18072,18072,monthly,2024-12-29 00:00:00.000,,active
18073,18073,annual,2025-02-22 00:00:00.000,,active
18074,18074,free,2023-08-28 00:00:00.000,,active
18075,18075,free,2023-05-30 00:00:00.000,,active
18076,18076,free,2025-05-30 00:00:00.000,,active
18077,18077,free,2024-09-16 00:00:00.000,,active
18078,18078,monthly,2024-10-12 00:00:00.000,2025-10-07 00:00:00.000,canceled
18079,18079,free,2023-12-25 00:00:00.000,,active
18080,18080,free,2025-07-20 00:00:00.000,,active
18081,18081,free,2025-02-03 00:00:00.000,,active
18082,18082,monthly,2025-05-20 00:00:00.000,,active
18083,18083,monthly,2025-08-13 00:00:00.000,,active
18084,18084,free,2023-05-30 00:00:00.000,,active
18085,18085,free,2025-04-06 00:00:00.000,,active
18086,18086,free,2025-09-17 20:36:02.908,,active
18087,18087,monthly,2025-07-30 00:00:00.000,2026-01-26 00:00:00.000,canceled
18088,18088,monthly,2024-09-22 00:00:00.000,2025-01-20 00:00:00.000,expired
18089,18089,free,2024-08-29 00:00:00.000,,active
18090,18090,free,2025-06-30 00:00:00.000,,active
18091,18091,free,2024-12-27 00:00:00.000,,active
18092,18092,monthly,2023-07-05 00:00:00.000,2024-06-29 00:00:00.000,expired
18093,18093,free,2023-02-06 00:00:00.000,,active
18094,18094,free,2023-07-29 00:00:00.000,,active
18095,18095,free,2023-06-14 00:00:00.000,,active
18096,18096,free,2024-09-16 00:00:00.000,,active
18097,18097,monthly,2023-02-06 00:00:00.000,2024-02-01 00:00:00.000,expired
18098,18098,free,2025-01-14 00:00:00.000,,active
18099,18099,monthly,2025-09-17 20:36:02.908,,active
18100,18100,free,2023-08-18 00:00:00.000,,active
18101,18101,monthly,2023-09-17 00:00:00.000,2024-09-11 00:00:00.000,expired
18102,18102,free,2025-09-17 20:36:02.908,,active
18103,18103,free,2022-07-10 00:00:00.000,,active
18104,18104,free,2024-10-14 00:00:00.000,,active
18105,18105,free,2024-11-11 00:00:00.000,,active
18106,18106,monthly,2025-09-17 20:36:02.908,,active
18107,18107,free,2025-09-17 20:36:02.908,,active
18108,18108,free,2024-12-13 00:00:00.000,,active
18109,18109,monthly,2024-11-26 00:00:00.000,,active
18110,18110,free,2023-03-21 00:00:00.000,,active
18111,18111,annual,2025-05-19 00:00:00.000,2025-10-29 00:00:00.000,canceled
18112,18112,free,2023-05-31 00:00:00.000,,active
18113,18113,monthly,2024-12-25 00:00:00.000,2025-12-20 00:00:00.000,canceled
18114,18114,free,2025-03-05 00:00:00.000,,active
18115,18115,free,2024-07-12 00:00:00.000,,active
18116,18116,free,2024-09-11 00:00:00.000,,active
18117,18117,monthly,2023-01-15 00:00:00.000,,active
18118,18118,annual,2025-05-28 00:00:00.000,,active
18119,18119,monthly,2024-07-02 00:00:00.000,2024-09-30 00:00:00.000,expired
18120,18120,monthly,2025-06-15 00:00:00.000,,active
18121,18121,monthly,2024-02-26 00:00:00.000,,active
18122,18122,free,2023-03-07 00:00:00.000,,active
18123,18123,free,2025-09-17 20:36:02.908,,active
18124,18124,monthly,2025-09-10 00:00:00.000,2025-10-10 00:00:00.000,canceled
18125,18125,monthly,2025-06-24 00:00:00.000,,active
18126,18126,free,2025-09-17 20:36:02.908,,active
18127,18127,free,2024-10-07 00:00:00.000,,active
18128,18128,monthly,2023-07-22 00:00:00.000,,active
18129,18129,free,2024-09-20 00:00:00.000,,active
18130,18130,monthly,2025-03-17 00:00:00.000,,active
18131,18131,free,2023-07-05 00:00:00.000,,active
18132,18132,free,2025-03-05 00:00:00.000,,active
18133,18133,free,2024-06-11 00:00:00.000,,active
18134,18134,free,2025-06-04 00:00:00.000,,active
18135,18135,free,2024-09-12 00:00:00.000,,active
18136,18136,annual,2025-04-28 00:00:00.000,,active
18137,18137,free,2024-03-27 00:00:00.000,,active
18138,18138,free,2023-08-11 00:00:00.000,,active
18139,18139,annual,2023-08-23 00:00:00.000,,active
18140,18140,free,2023-09-24 00:00:00.000,,active
18141,18141,monthly,2025-09-17 20:36:02.908,,active
18142,18142,free,2023-04-27 00:00:00.000,,active
18143,18143,free,2024-05-10 00:00:00.000,,active
18144,18144,free,2023-08-31 00:00:00.000,,active
18145,18145,free,2024-11-22 00:00:00.000,,active
18146,18146,free,2023-05-03 00:00:00.000,,active
18147,18147,free,2023-04-14 00:00:00.000,,active
18148,18148,monthly,2025-01-24 00:00:00.000,2025-11-20 00:00:00.000,canceled
18149,18149,monthly,2024-05-16 00:00:00.000,,active
18150,18150,free,2025-09-17 20:36:02.908,,active
18151,18151,free,2025-02-04 00:00:00.000,,active
18152,18152,free,2022-11-26 00:00:00.000,,active
18153,18153,free,2025-09-17 20:36:02.908,,active
18154,18154,monthly,2022-09-20 00:00:00.000,,active
18155,18155,monthly,2025-06-26 00:00:00.000,,active
18156,18156,free,2024-09-23 00:00:00.000,,active
18157,18157,free,2024-10-11 00:00:00.000,,active
18158,18158,monthly,2023-04-22 00:00:00.000,,active
18159,18159,free,2025-09-17 20:36:02.908,,active
18160,18160,free,2022-02-15 00:00:00.000,,active
18161,18161,annual,2025-02-05 00:00:00.000,,active
18162,18162,free,2022-04-07 00:00:00.000,,active
18163,18163,annual,2025-09-11 00:00:00.000,,active
18164,18164,free,2025-02-10 00:00:00.000,,active
18165,18165,monthly,2023-01-26 00:00:00.000,,active
18166,18166,annual,2024-01-15 00:00:00.000,,active
18167,18167,free,2023-10-22 00:00:00.000,,active
18168,18168,monthly,2025-07-18 00:00:00.000,,active
18169,18169,monthly,2025-02-05 00:00:00.000,,active
18170,18170,free,2025-09-17 20:36:02.908,,active
18171,18171,monthly,2025-02-03 00:00:00.000,,active
18172,18172,annual,2025-09-17 20:36:02.908,,active
18173,18173,monthly,2022-08-27 00:00:00.000,,active
18174,18174,monthly,2024-04-20 00:00:00.000,,active
18175,18175,free,2025-02-09 00:00:00.000,,active
18176,18176,free,2023-03-30 00:00:00.000,,active
18177,18177,free,2025-03-28 00:00:00.000,,active
18178,18178,monthly,2025-09-17 20:36:02.908,,active
18179,18179,free,2025-01-04 00:00:00.000,,active
18180,18180,free,2025-09-17 20:36:02.908,,active
18181,18181,free,2023-12-06 00:00:00.000,,active
18182,18182,monthly,2024-01-10 00:00:00.000,2024-12-05 00:00:00.000,expired
18183,18183,annual,2024-01-27 00:00:00.000,,active
18184,18184,free,2025-05-01 00:00:00.000,,active
18185,18185,annual,2025-08-31 00:00:00.000,,active
18186,18186,monthly,2022-09-22 00:00:00.000,,active
18187,18187,monthly,2025-09-17 20:36:02.908,,active
18188,18188,monthly,2025-09-17 20:36:02.908,,active
18189,18189,monthly,2025-08-13 00:00:00.000,,active
18190,18190,free,2022-09-05 00:00:00.000,,active
18191,18191,free,2025-09-17 20:36:02.908,,active
18192,18192,free,2025-06-26 00:00:00.000,,active
18193,18193,free,2024-07-26 00:00:00.000,,active
18194,18194,free,2024-06-16 00:00:00.000,,active
18195,18195,monthly,2024-09-19 00:00:00.000,2025-09-14 00:00:00.000,expired
18196,18196,monthly,2024-01-06 00:00:00.000,2024-11-01 00:00:00.000,expired
18197,18197,annual,2025-09-17 20:36:02.908,,active
18198,18198,monthly,2022-06-07 00:00:00.000,,active
18199,18199,annual,2025-09-17 20:36:02.908,,active
18200,18200,monthly,2024-01-16 00:00:00.000,,active
18201,18201,free,2025-04-19 00:00:00.000,,active
18202,18202,free,2023-01-23 00:00:00.000,,active
18203,18203,free,2024-06-11 00:00:00.000,,active
18204,18204,annual,2025-09-17 20:36:02.908,,active
18205,18205,free,2024-11-08 00:00:00.000,,active
18206,18206,free,2022-10-09 00:00:00.000,,active
18207,18207,monthly,2025-07-22 00:00:00.000,,active
18208,18208,monthly,2024-09-22 00:00:00.000,,active
18209,18209,free,2025-02-05 00:00:00.000,,active
18210,18210,monthly,2024-12-06 00:00:00.000,,active
18211,18211,free,2025-04-29 00:00:00.000,,active
18212,18212,monthly,2025-09-17 20:36:02.908,2026-09-12 20:36:02.908,canceled
18213,18213,free,2023-03-02 00:00:00.000,,active
18214,18214,free,2024-08-10 00:00:00.000,,active
18215,18215,monthly,2023-10-05 00:00:00.000,,active
18216,18216,monthly,2025-05-02 00:00:00.000,,active
18217,18217,free,2024-12-15 00:00:00.000,,active
18218,18218,free,2025-09-05 00:00:00.000,,active
18219,18219,monthly,2024-06-23 00:00:00.000,,active
18220,18220,monthly,2025-06-15 00:00:00.000,,active
18221,18221,free,2024-05-14 00:00:00.000,,active
18222,18222,free,2022-08-27 00:00:00.000,,active
18223,18223,free,2025-01-04 00:00:00.000,,active
18224,18224,free,2022-12-19 00:00:00.000,,active
18225,18225,annual,2024-03-13 00:00:00.000,,active
18226,18226,monthly,2025-09-17 20:36:02.908,2025-10-17 20:36:02.908,canceled
18227,18227,free,2024-07-31 00:00:00.000,,active
18228,18228,free,2025-09-17 20:36:02.908,,active
18229,18229,free,2024-11-22 00:00:00.000,,active
18230,18230,free,2024-06-17 00:00:00.000,,active
18231,18231,annual,2025-09-17 20:36:02.908,,active
18232,18232,free,2025-06-02 00:00:00.000,,active
18233,18233,annual,2025-09-17 20:36:02.908,,active
18234,18234,free,2025-06-08 00:00:00.000,,active
18235,18235,free,2025-04-21 00:00:00.000,,active
18236,18236,monthly,2024-08-23 00:00:00.000,,active
18237,18237,annual,2024-05-06 00:00:00.000,,active
18238,18238,free,2025-07-07 00:00:00.000,,active
18239,18239,monthly,2025-08-07 00:00:00.000,,active
18240,18240,free,2023-06-27 00:00:00.000,,active
18241,18241,free,2023-10-09 00:00:00.000,,active
18242,18242,annual,2024-04-26 00:00:00.000,,active
18243,18243,monthly,2022-10-19 00:00:00.000,2022-11-18 00:00:00.000,expired
18244,18244,free,2025-09-17 20:36:02.908,,active
18245,18245,monthly,2023-07-27 00:00:00.000,,active
18246,18246,free,2025-09-17 20:36:02.908,,active
18247,18247,monthly,2025-04-13 00:00:00.000,2026-01-08 00:00:00.000,canceled
18248,18248,monthly,2022-09-05 00:00:00.000,,active
18249,18249,monthly,2025-01-25 00:00:00.000,,active
18250,18250,free,2025-09-17 20:36:02.908,,active
18251,18251,free,2023-08-23 00:00:00.000,,active
18252,18252,free,2025-08-11 00:00:00.000,,active
18253,18253,free,2024-03-26 00:00:00.000,,active
18254,18254,free,2025-07-29 00:00:00.000,,active
18255,18255,free,2023-01-07 00:00:00.000,,active
18256,18256,monthly,2025-03-26 00:00:00.000,,active
18257,18257,free,2025-05-07 00:00:00.000,,active
18258,18258,free,2025-09-17 20:36:02.908,,active
18259,18259,annual,2024-10-15 00:00:00.000,,active
18260,18260,free,2023-02-17 00:00:00.000,,active
18261,18261,free,2024-12-12 00:00:00.000,,active
18262,18262,free,2025-09-17 20:36:02.908,,active
18263,18263,free,2025-09-17 20:36:02.908,,active
18264,18264,free,2025-07-29 00:00:00.000,,active
18265,18265,monthly,2023-11-21 00:00:00.000,,active
18266,18266,free,2025-02-23 00:00:00.000,,active
18267,18267,monthly,2025-07-28 00:00:00.000,,active
18268,18268,free,2023-09-09 00:00:00.000,,active
18269,18269,free,2025-04-30 00:00:00.000,,active
18270,18270,free,2024-08-05 00:00:00.000,,active
18271,18271,monthly,2023-10-20 00:00:00.000,,active
18272,18272,monthly,2023-11-12 00:00:00.000,,active
18273,18273,free,2023-02-17 00:00:00.000,,active
18274,18274,free,2022-04-01 00:00:00.000,,active
18275,18275,monthly,2024-10-02 00:00:00.000,,active
18276,18276,annual,2024-01-02 00:00:00.000,,active
18277,18277,monthly,2023-08-27 00:00:00.000,,active
18278,18278,monthly,2024-08-29 00:00:00.000,,active
18279,18279,free,2023-03-23 00:00:00.000,,active
18280,18280,free,2024-08-29 00:00:00.000,,active
18281,18281,free,2024-07-27 00:00:00.000,,active
18282,18282,free,2025-09-17 20:36:02.908,,active
18283,18283,free,2024-09-03 00:00:00.000,,active
18284,18284,monthly,2025-09-17 20:36:02.908,,active
18285,18285,free,2024-08-31 00:00:00.000,,active
18286,18286,monthly,2025-09-17 20:36:02.908,,active
18287,18287,free,2025-03-25 00:00:00.000,,active
18288,18288,free,2022-03-21 00:00:00.000,,active
18289,18289,monthly,2024-12-03 00:00:00.000,,active
18290,18290,free,2024-05-21 00:00:00.000,,active
18291,18291,monthly,2025-09-17 20:36:02.908,,active
18292,18292,monthly,2023-04-23 00:00:00.000,,active
18293,18293,free,2024-10-20 00:00:00.000,,active
18294,18294,annual,2023-11-26 00:00:00.000,,active
18295,18295,monthly,2023-08-22 00:00:00.000,,active
18296,18296,free,2025-02-05 00:00:00.000,,active
18297,18297,free,2023-08-23 00:00:00.000,,active
18298,18298,monthly,2023-04-09 00:00:00.000,,active
18299,18299,free,2025-08-04 00:00:00.000,,active
18300,18300,monthly,2025-09-17 20:36:02.908,,active
18301,18301,free,2023-06-02 00:00:00.000,,active
18302,18302,annual,2024-09-30 00:00:00.000,,active
18303,18303,monthly,2024-06-11 00:00:00.000,,active
18304,18304,free,2025-02-20 00:00:00.000,,active
18305,18305,monthly,2023-12-14 00:00:00.000,,active
18306,18306,free,2024-09-02 00:00:00.000,,active
18307,18307,free,2023-12-27 00:00:00.000,,active
18308,18308,free,2023-01-29 00:00:00.000,,active
18309,18309,annual,2024-02-28 00:00:00.000,,active
18310,18310,free,2024-05-07 00:00:00.000,,active
18311,18311,monthly,2024-01-12 00:00:00.000,,active
18312,18312,annual,2022-03-16 00:00:00.000,,active
18313,18313,monthly,2023-05-22 00:00:00.000,,active
18314,18314,monthly,2025-01-20 00:00:00.000,,active
18315,18315,free,2023-07-29 00:00:00.000,,active
18316,18316,free,2023-07-20 00:00:00.000,,active
18317,18317,free,2025-09-17 20:36:02.908,,active
18318,18318,free,2024-10-08 00:00:00.000,,active
18319,18319,free,2023-09-24 00:00:00.000,,active
18320,18320,free,2025-07-12 00:00:00.000,,active
18321,18321,monthly,2024-02-22 00:00:00.000,,active
18322,18322,free,2023-09-25 00:00:00.000,,active
18323,18323,free,2024-04-24 00:00:00.000,,active
18324,18324,free,2025-07-07 00:00:00.000,,active
18325,18325,monthly,2022-07-18 00:00:00.000,,active
18326,18326,free,2023-05-23 00:00:00.000,,active
18327,18327,free,2025-09-17 20:36:02.908,,active
18328,18328,monthly,2023-09-28 00:00:00.000,,active
18329,18329,free,2025-05-15 00:00:00.000,,active
18330,18330,free,2022-07-18 00:00:00.000,,active
18331,18331,annual,2023-02-18 00:00:00.000,,active
18332,18332,monthly,2024-10-20 00:00:00.000,,active
18333,18333,free,2023-08-19 00:00:00.000,,active
18334,18334,free,2025-06-26 00:00:00.000,,active
18335,18335,monthly,2024-02-24 00:00:00.000,,active
18336,18336,monthly,2025-09-17 20:36:02.908,,active
18337,18337,free,2023-01-11 00:00:00.000,,active
18338,18338,free,2025-09-17 00:00:00.000,,active
18339,18339,monthly,2024-12-15 00:00:00.000,,active
18340,18340,free,2025-04-10 00:00:00.000,,active
18341,18341,monthly,2025-06-15 00:00:00.000,,active
18342,18342,free,2025-06-25 00:00:00.000,,active
18343,18343,monthly,2023-08-20 00:00:00.000,,active
18344,18344,monthly,2024-12-01 00:00:00.000,2025-09-27 00:00:00.000,canceled
18345,18345,monthly,2023-12-21 00:00:00.000,,active
18346,18346,free,2025-08-30 00:00:00.000,,active
18347,18347,free,2025-07-22 00:00:00.000,,active
18348,18348,free,2023-12-29 00:00:00.000,,active
18349,18349,free,2024-05-20 00:00:00.000,,active
18350,18350,free,2025-07-04 00:00:00.000,,active
18351,18351,free,2025-03-05 00:00:00.000,,active
18352,18352,free,2024-04-17 00:00:00.000,,active
18353,18353,monthly,2025-07-02 00:00:00.000,,active
18354,18354,free,2024-05-21 00:00:00.000,,active
18355,18355,free,2025-07-13 00:00:00.000,,active
18356,18356,free,2023-10-05 00:00:00.000,,active
18357,18357,free,2024-05-04 00:00:00.000,,active
18358,18358,monthly,2024-02-23 00:00:00.000,,active
